fecha_divorcio,sexo_1,sexo_2,fecha_matrimonio,tiempo_transcurrido,anios_matrimonio,anio_divorcio,anio_matrimonio,mes_divorcio,tipo_pareja
2022-02-04,Masculino,"F""",2008-10-02,4873 days,13.3,2022,2008.0,2,dif sexo
2022-11-22,Masculino,"F""",1993-09-22,10653 days,29.2,2022,1993.0,11,dif sexo
2022-10-03,No declara,"NO DECLARA""",1988-01-04,12691 days,34.7,2022,1988.0,10,desconocido
2022-11-14,Masculino,"F""",2000-06-29,8173 days,22.4,2022,2000.0,11,dif sexo
2022-09-20,No declara,"NO DECLARA""",1992-04-06,11124 days,30.5,2022,1992.0,9,desconocido
2022-02-06,Masculino,"F""",1997-02-27,9110 days,24.9,2022,1997.0,2,dif sexo
2022-11-14,Masculino,"F""",2000-11-16,8033 days,22.0,2022,2000.0,11,dif sexo
2022-02-08,Masculino,"NO DECLARA""",1994-10-13,9980 days,27.3,2022,1994.0,2,dif sexo
2022-12-28,No declara,"NO DECLARA""",1993-12-09,10611 days,29.1,2022,1993.0,12,desconocido
2022-03-03,Masculino,"F""",1987-09-10,12593 days,34.5,2022,1987.0,3,dif sexo
2022-07-07,Masculino,"F""",2000-12-18,7871 days,21.5,2022,2000.0,7,dif sexo
2022-04-05,Masculino,"F""",2000-05-02,8008 days,21.9,2022,2000.0,4,dif sexo
2022-03-22,No declara,"F""",1992-04-23,10925 days,29.9,2022,1992.0,3,desconocido
2022-09-29,Masculino,"F""",2000-12-04,7969 days,21.8,2022,2000.0,9,dif sexo
2022-02-22,Masculino,"F""",2000-11-02,7782 days,21.3,2022,2000.0,2,dif sexo
2022-06-24,Masculino,"F""",2000-08-09,7989 days,21.9,2022,2000.0,6,dif sexo
2022-10-14,Masculino,"F""",2005-02-11,6454 days,17.7,2022,2005.0,10,dif sexo
2022-03-18,No declara,"F""",1993-12-02,10333 days,28.3,2022,1993.0,3,desconocido
2022-01-24,No declara,"NO DECLARA""",1992-04-07,10884 days,29.8,2022,1992.0,1,desconocido
2022-07-13,Masculino,"F""",2002-10-02,7224 days,19.8,2022,2002.0,7,dif sexo
2022-09-26,Masculino,"F""",1991-05-28,11444 days,31.3,2022,1991.0,9,dif sexo
2022-03-04,Masculino,"F""",2002-10-18,7077 days,19.4,2022,2002.0,3,dif sexo
2022-09-09,Masculino,"F""",2002-08-30,7315 days,20.0,2022,2002.0,9,dif sexo
2022-08-18,Masculino,"F""",2002-02-11,7493 days,20.5,2022,2002.0,8,dif sexo
2022-04-07,Masculino,"F""",2002-11-08,7090 days,19.4,2022,2002.0,4,dif sexo
2022-12-05,Masculino,"F""",2002-10-03,7368 days,20.2,2022,2002.0,12,dif sexo
2022-09-12,Masculino,"F""",2002-12-27,7199 days,19.7,2022,2002.0,9,dif sexo
2022-12-04,Masculino,"F""",1991-07-24,11456 days,31.4,2022,1991.0,12,dif sexo
2022-09-23,Masculino,"F""",2002-07-05,7385 days,20.2,2022,2002.0,9,dif sexo
2022-08-26,Masculino,"F""",2002-11-08,7231 days,19.8,2022,2002.0,8,dif sexo
2022-11-02,Masculino,"F""",2002-11-07,7300 days,20.0,2022,2002.0,11,dif sexo
2022-12-12,No declara,"NO DECLARA""",1991-11-21,11344 days,31.1,2022,1991.0,12,desconocido
2022-04-18,Masculino,"F""",2002-10-25,7115 days,19.5,2022,2002.0,4,dif sexo
2022-08-18,Masculino,"F""",2002-08-15,7308 days,20.0,2022,2002.0,8,dif sexo
2022-06-01,Masculino,"F""",2002-05-08,7329 days,20.1,2022,2002.0,6,dif sexo
2022-02-10,No declara,"NO DECLARA""",1991-12-05,11025 days,30.2,2022,1991.0,2,desconocido
2022-09-13,Masculino,"F""",2002-04-22,7449 days,20.4,2022,2002.0,9,dif sexo
2022-09-13,No declara,"NO DECLARA""",1986-09-22,13140 days,36.0,2022,1986.0,9,desconocido
2022-01-04,No declara,"F""",1991-11-07,11016 days,30.2,2022,1991.0,1,desconocido
2022-03-07,Masculino,"F""",2002-08-02,7157 days,19.6,2022,2002.0,3,dif sexo
2022-05-17,Masculino,"F""",2002-05-02,7320 days,20.0,2022,2002.0,5,dif sexo
2022-03-14,Masculino,"F""",2002-03-27,7292 days,20.0,2022,2002.0,3,dif sexo
2022-02-24,Masculino,"F""",2002-09-18,7099 days,19.4,2022,2002.0,2,dif sexo
2022-07-14,Masculino,"F""",2002-07-26,7293 days,20.0,2022,2002.0,7,dif sexo
2022-04-18,Masculino,"F""",2002-03-18,7336 days,20.1,2022,2002.0,4,dif sexo
2022-07-14,Masculino,"F""",2002-01-21,7479 days,20.5,2022,2002.0,7,dif sexo
2022-06-23,Masculino,"F""",2002-02-22,7426 days,20.3,2022,2002.0,6,dif sexo
2022-10-13,No declara,"NO DECLARA""",1991-01-18,11591 days,31.7,2022,1991.0,10,desconocido
2022-11-13,Masculino,"F""",2002-06-05,7466 days,20.4,2022,2002.0,11,dif sexo
2022-03-14,Masculino,"F""",2002-10-04,7101 days,19.4,2022,2002.0,3,dif sexo
2022-06-30,Masculino,"F""",2002-11-07,7175 days,19.6,2022,2002.0,6,dif sexo
2022-08-02,No declara,"F""",1986-05-22,13221 days,36.2,2022,1986.0,8,desconocido
2022-04-04,Masculino,"F""",2002-07-19,7199 days,19.7,2022,2002.0,4,dif sexo
2022-05-30,Masculino,"F""",2002-05-24,7311 days,20.0,2022,2002.0,5,dif sexo
2022-08-19,Masculino,"F""",2002-10-25,7238 days,19.8,2022,2002.0,8,dif sexo
2022-04-19,Masculino,"F""",2002-09-20,7151 days,19.6,2022,2002.0,4,dif sexo
2022-10-25,No declara,"NO DECLARA""",1991-12-27,11260 days,30.8,2022,1991.0,10,desconocido
2022-08-18,Masculino,"F""",2002-03-22,7454 days,20.4,2022,2002.0,8,dif sexo
2022-08-11,Masculino,"F""",2002-06-28,7349 days,20.1,2022,2002.0,8,dif sexo
2022-08-19,Masculino,"F""",2002-04-11,7435 days,20.4,2022,2002.0,8,dif sexo
2022-04-29,Masculino,"F""",2002-06-14,7259 days,19.9,2022,2002.0,4,dif sexo
2022-05-08,Masculino,"F""",2002-05-09,7304 days,20.0,2022,2002.0,5,dif sexo
2022-10-06,Masculino,"F""",2002-10-17,7294 days,20.0,2022,2002.0,10,dif sexo
2022-02-20,Masculino,"F""",2002-02-26,7299 days,20.0,2022,2002.0,2,dif sexo
2022-12-13,Masculino,"F""",1990-08-31,11792 days,32.3,2022,1990.0,12,dif sexo
2022-09-20,Masculino,"F""",2006-02-17,6059 days,16.6,2022,2006.0,9,dif sexo
2022-12-30,Masculino,"F""",2002-07-03,7485 days,20.5,2022,2002.0,12,dif sexo
2022-10-20,Masculino,"NO DECLARA""",1991-07-22,11413 days,31.2,2022,1991.0,10,dif sexo
2022-12-27,Masculino,"NO DECLARA""",1986-08-26,13272 days,36.3,2022,1986.0,12,dif sexo
2022-06-16,Masculino,"F""",2002-11-29,7139 days,19.5,2022,2002.0,6,dif sexo
2022-12-27,Masculino,"F""",2002-06-07,7508 days,20.6,2022,2002.0,12,dif sexo
2022-04-04,No declara,"NO DECLARA""",1992-03-18,10974 days,30.0,2022,1992.0,4,desconocido
2022-05-20,Masculino,"F""",2002-09-06,7196 days,19.7,2022,2002.0,5,dif sexo
2022-07-19,Masculino,"F""",2002-04-04,7411 days,20.3,2022,2002.0,7,dif sexo
2022-04-21,Masculino,"F""",2002-11-08,7104 days,19.4,2022,2002.0,4,dif sexo
2022-12-13,No declara,"NO DECLARA""",1991-10-24,11373 days,31.1,2022,1991.0,12,desconocido
2022-06-30,Masculino,"F""",2002-10-02,7211 days,19.7,2022,2002.0,6,dif sexo
2022-08-25,Masculino,"F""",2002-11-01,7237 days,19.8,2022,2002.0,8,dif sexo
2022-09-23,Masculino,"F""",2002-02-05,7535 days,20.6,2022,2002.0,9,dif sexo
2022-05-11,Masculino,"F""",2002-08-22,7202 days,19.7,2022,2002.0,5,dif sexo
2022-11-04,No declara,"NO DECLARA""",1991-04-11,11530 days,31.6,2022,1991.0,11,desconocido
2022-10-31,Masculino,"F""",2002-10-18,7318 days,20.0,2022,2002.0,10,dif sexo
2022-08-26,No declara,"F""",1992-02-06,11159 days,30.6,2022,1992.0,8,desconocido
2022-10-14,Masculino,"F""",2002-11-20,7268 days,19.9,2022,2002.0,10,dif sexo
2022-11-01,Masculino,"F""",2002-12-24,7252 days,19.9,2022,2002.0,11,dif sexo
2022-07-15,Masculino,"F""",2002-11-22,7175 days,19.6,2022,2002.0,7,dif sexo
2022-03-07,Masculino,"F""",2002-06-14,7206 days,19.7,2022,2002.0,3,dif sexo
2022-03-25,Masculino,"F""",1992-03-27,10955 days,30.0,2022,1992.0,3,dif sexo
2022-02-13,Masculino,"F""",2002-08-02,7135 days,19.5,2022,2002.0,2,dif sexo
2022-11-24,Masculino,"F""",2002-04-18,7525 days,20.6,2022,2002.0,11,dif sexo
2022-08-04,Masculino,"F""",2002-09-18,7260 days,19.9,2022,2002.0,8,dif sexo
2022-10-19,No declara,"NO DECLARA""",1987-05-28,12928 days,35.4,2022,1987.0,10,desconocido
2022-03-26,Masculino,"F""",2002-10-09,7108 days,19.5,2022,2002.0,3,dif sexo
2022-11-29,Masculino,"F""",2002-08-20,7406 days,20.3,2022,2002.0,11,dif sexo
2022-03-11,No declara,"NO DECLARA""",1991-12-19,11040 days,30.2,2022,1991.0,3,desconocido
2022-10-20,Masculino,"F""",2002-08-12,7374 days,20.2,2022,2002.0,10,dif sexo
2022-04-06,Masculino,"F""",1991-09-27,11149 days,30.5,2022,1991.0,4,dif sexo
2022-06-28,Masculino,"F""",2002-10-31,7180 days,19.7,2022,2002.0,6,dif sexo
2022-01-24,Masculino,"F""",1991-12-05,11008 days,30.1,2022,1991.0,1,dif sexo
2022-08-18,Masculino,"F""",2002-12-04,7197 days,19.7,2022,2002.0,8,dif sexo
2022-09-19,Masculino,"F""",2002-05-31,7416 days,20.3,2022,2002.0,9,dif sexo
2022-02-10,Masculino,"F""",2002-11-22,7020 days,19.2,2022,2002.0,2,dif sexo
2022-12-26,Masculino,"F""",2002-08-29,7424 days,20.3,2022,2002.0,12,dif sexo
2022-12-28,Masculino,"F""",2000-08-11,8174 days,22.4,2022,2000.0,12,dif sexo
2022-08-02,Masculino,"F""",2000-10-26,7950 days,21.8,2022,2000.0,8,dif sexo
2022-12-27,No declara,"NO DECLARA""",1991-08-15,11457 days,31.4,2022,1991.0,12,desconocido
2022-09-04,Masculino,"F""",2002-12-26,7192 days,19.7,2022,2002.0,9,dif sexo
2022-05-11,No declara,"NO DECLARA""",1992-03-05,11024 days,30.2,2022,1992.0,5,desconocido
2022-07-27,No declara,"NO DECLARA""",1987-03-13,12920 days,35.4,2022,1987.0,7,desconocido
2022-05-16,Masculino,"F""",2002-04-05,7346 days,20.1,2022,2002.0,5,dif sexo
2022-06-01,Masculino,"F""",2002-11-21,7132 days,19.5,2022,2002.0,6,dif sexo
2022-02-04,Masculino,"F""",2002-05-27,7193 days,19.7,2022,2002.0,2,dif sexo
2022-12-28,Masculino,"F""",2002-03-27,7581 days,20.8,2022,2002.0,12,dif sexo
2022-09-21,Masculino,"F""",2000-10-09,8017 days,21.9,2022,2000.0,9,dif sexo
2022-03-31,Masculino,"F""",2002-12-11,7050 days,19.3,2022,2002.0,3,dif sexo
2022-05-28,Masculino,"F""",2002-04-05,7358 days,20.1,2022,2002.0,5,dif sexo
2022-12-10,Masculino,"F""",2002-04-30,7529 days,20.6,2022,2002.0,12,dif sexo
2022-06-21,No declara,"NO DECLARA""",1986-09-26,13052 days,35.7,2022,1986.0,6,desconocido
2022-10-25,Masculino,"F""",2000-08-31,8090 days,22.1,2022,2000.0,10,dif sexo
2022-08-18,Masculino,"F""",2000-05-04,8141 days,22.3,2022,2000.0,8,dif sexo
2022-05-22,Masculino,"F""",2002-01-09,7438 days,20.4,2022,2002.0,5,dif sexo
2022-03-30,No declara,"NO DECLARA""",1986-09-26,12969 days,35.5,2022,1986.0,3,desconocido
2022-05-31,Masculino,"F""",2002-12-27,7095 days,19.4,2022,2002.0,5,dif sexo
2022-04-12,Masculino,"F""",2002-10-11,7123 days,19.5,2022,2002.0,4,dif sexo
2022-08-18,No declara,"NO DECLARA""",1991-08-27,11314 days,31.0,2022,1991.0,8,desconocido
2022-03-10,Masculino,"F""",2000-05-11,7973 days,21.8,2022,2000.0,3,dif sexo
2022-12-27,Masculino,"F""",2000-09-04,8149 days,22.3,2022,2000.0,12,dif sexo
2022-06-07,No declara,"NO DECLARA""",1986-11-13,12990 days,35.6,2022,1986.0,6,desconocido
2022-10-27,No declara,"F""",1991-11-08,11311 days,31.0,2022,1991.0,10,desconocido
2022-08-09,No declara,"F""",1991-07-19,11344 days,31.1,2022,1991.0,8,desconocido
2022-06-13,Masculino,"F""",2002-10-11,7185 days,19.7,2022,2002.0,6,dif sexo
2022-11-29,Masculino,"F""",2002-12-05,7299 days,20.0,2022,2002.0,11,dif sexo
2022-12-12,Masculino,"F""",2002-09-13,7395 days,20.2,2022,2002.0,12,dif sexo
2022-09-11,Masculino,"F""",2002-07-26,7352 days,20.1,2022,2002.0,9,dif sexo
2022-02-23,Masculino,"F""",2002-06-06,7202 days,19.7,2022,2002.0,2,dif sexo
2022-06-29,Masculino,"F""",2002-10-18,7194 days,19.7,2022,2002.0,6,dif sexo
2022-10-17,Masculino,"F""",1989-03-02,12282 days,33.6,2022,1989.0,10,dif sexo
2022-11-15,Masculino,"NO DECLARA""",1991-02-01,11610 days,31.8,2022,1991.0,11,dif sexo
2022-02-08,Masculino,"F""",2002-11-18,7022 days,19.2,2022,2002.0,2,dif sexo
2022-09-06,Masculino,"F""",2002-10-10,7271 days,19.9,2022,2002.0,9,dif sexo
2022-08-26,Masculino,"F""",2002-08-30,7301 days,20.0,2022,2002.0,8,dif sexo
2022-09-29,Masculino,"F""",2002-07-19,7377 days,20.2,2022,2002.0,9,dif sexo
2022-07-05,Masculino,"F""",1987-12-17,12619 days,34.5,2022,1987.0,7,dif sexo
2022-04-19,Masculino,"F""",2002-05-10,7284 days,19.9,2022,2002.0,4,dif sexo
2022-01-10,Masculino,"F""",2002-06-27,7137 days,19.5,2022,2002.0,1,dif sexo
2022-12-26,Masculino,"F""",2002-09-27,7395 days,20.2,2022,2002.0,12,dif sexo
2022-04-21,No declara,"NO DECLARA""",1987-12-03,12558 days,34.4,2022,1987.0,4,desconocido
2022-10-13,Masculino,"F""",2002-11-27,7260 days,19.9,2022,2002.0,10,dif sexo
2022-07-14,Masculino,"F""",2002-03-08,7433 days,20.4,2022,2002.0,7,dif sexo
2022-08-17,Masculino,"F""",2002-05-31,7383 days,20.2,2022,2002.0,8,dif sexo
2022-08-10,Masculino,"F""",2002-02-22,7474 days,20.5,2022,2002.0,8,dif sexo
2022-03-07,Masculino,"F""",2002-09-26,7102 days,19.4,2022,2002.0,3,dif sexo
2022-11-28,Masculino,"F""",2002-08-29,7396 days,20.2,2022,2002.0,11,dif sexo
2022-02-21,Masculino,"F""",2002-01-25,7332 days,20.1,2022,2002.0,2,dif sexo
2022-02-10,Masculino,"F""",2002-02-28,7287 days,20.0,2022,2002.0,2,dif sexo
2022-04-19,Masculino,"F""",2002-11-29,7081 days,19.4,2022,2002.0,4,dif sexo
2022-11-10,Masculino,"F""",2002-04-26,7503 days,20.5,2022,2002.0,11,dif sexo
2022-06-15,Masculino,"F""",2002-07-11,7279 days,19.9,2022,2002.0,6,dif sexo
2022-03-09,No declara,"F""",1988-03-11,12416 days,34.0,2022,1988.0,3,desconocido
2022-08-21,Masculino,"F""",2002-08-16,7310 days,20.0,2022,2002.0,8,dif sexo
2022-09-09,Masculino,"F""",2002-09-13,7301 days,20.0,2022,2002.0,9,dif sexo
2022-02-10,Masculino,"F""",2002-09-18,7085 days,19.4,2022,2002.0,2,dif sexo
2022-08-14,Masculino,"DESCONOCIDO""",2002-12-06,7191 days,19.7,2022,2002.0,8,dif sexo
2022-03-13,Masculino,"F""",2002-12-06,7037 days,19.3,2022,2002.0,3,dif sexo
2022-11-24,Masculino,"F""",2002-09-20,7370 days,20.2,2022,2002.0,11,dif sexo
2022-02-08,Masculino,"F""",2002-09-06,7095 days,19.4,2022,2002.0,2,dif sexo
2022-07-15,Masculino,"F""",2002-12-06,7161 days,19.6,2022,2002.0,7,dif sexo
2022-07-18,Masculino,"F""",2002-10-04,7227 days,19.8,2022,2002.0,7,dif sexo
2022-01-06,Masculino,"F""",1991-01-04,11325 days,31.0,2022,1991.0,1,dif sexo
2022-03-18,Masculino,"F""",2002-11-28,7050 days,19.3,2022,2002.0,3,dif sexo
2022-09-22,Masculino,"F""",2002-01-02,7568 days,20.7,2022,2002.0,9,dif sexo
2022-10-14,Masculino,"F""",2002-10-04,7315 days,20.0,2022,2002.0,10,dif sexo
2022-02-10,Masculino,"F""",2002-11-22,7020 days,19.2,2022,2002.0,2,dif sexo
2022-01-03,No declara,"NO DECLARA""",1984-06-26,13705 days,37.5,2022,1984.0,1,desconocido
2022-08-12,Masculino,"F""",2002-03-15,7455 days,20.4,2022,2002.0,8,dif sexo
2022-11-15,No declara,"NO DECLARA""",1985-03-07,13767 days,37.7,2022,1985.0,11,desconocido
2022-03-09,Masculino,"F""",1988-04-06,12390 days,33.9,2022,1988.0,3,dif sexo
2022-03-10,Masculino,"F""",2002-01-16,7358 days,20.1,2022,2002.0,3,dif sexo
2022-03-22,Masculino,"F""",2002-08-08,7166 days,19.6,2022,2002.0,3,dif sexo
2022-10-03,Masculino,"F""",2002-12-27,7220 days,19.8,2022,2002.0,10,dif sexo
2022-11-16,Masculino,"F""",2002-08-20,7393 days,20.2,2022,2002.0,11,dif sexo
2022-11-25,Masculino,"F""",2002-09-18,7373 days,20.2,2022,2002.0,11,dif sexo
2022-07-08,No declara,"NO DECLARA""",1988-10-14,12320 days,33.7,2022,1988.0,7,desconocido
2022-10-30,Masculino,"F""",2002-04-30,7488 days,20.5,2022,2002.0,10,dif sexo
2022-08-31,Masculino,"F""",2002-11-07,7237 days,19.8,2022,2002.0,8,dif sexo
2022-04-22,Masculino,"F""",2002-09-20,7154 days,19.6,2022,2002.0,4,dif sexo
2022-12-30,Masculino,"F""",2002-08-29,7428 days,20.3,2022,2002.0,12,dif sexo
2022-12-05,Masculino,"F""",1988-04-29,12638 days,34.6,2022,1988.0,12,dif sexo
2022-03-15,Masculino,"F""",1985-05-02,13466 days,36.9,2022,1985.0,3,dif sexo
2022-08-05,Masculino,"F""",2002-10-24,7225 days,19.8,2022,2002.0,8,dif sexo
2022-09-13,Masculino,"F""",1986-03-21,13325 days,36.5,2022,1986.0,9,dif sexo
2022-01-24,Masculino,"F""",1991-12-13,11000 days,30.1,2022,1991.0,1,dif sexo
2022-12-23,Masculino,"F""",2002-01-24,7638 days,20.9,2022,2002.0,12,dif sexo
2022-11-24,Masculino,"F""",2002-03-15,7559 days,20.7,2022,2002.0,11,dif sexo
2022-09-13,Masculino,"F""",2002-12-26,7201 days,19.7,2022,2002.0,9,dif sexo
2022-09-23,Masculino,"F""",2002-10-25,7273 days,19.9,2022,2002.0,9,dif sexo
2022-10-20,Masculino,"F""",1988-07-28,12502 days,34.2,2022,1988.0,10,dif sexo
2022-04-06,Masculino,"F""",2002-10-31,7097 days,19.4,2022,2002.0,4,dif sexo
2022-02-04,Masculino,"F""",2002-09-12,7085 days,19.4,2022,2002.0,2,dif sexo
2022-03-03,Masculino,"F""",2002-10-09,7085 days,19.4,2022,2002.0,3,dif sexo
2022-05-09,Masculino,"F""",2002-09-03,7188 days,19.7,2022,2002.0,5,dif sexo
2022-11-13,Masculino,"F""",2002-05-16,7486 days,20.5,2022,2002.0,11,dif sexo
2022-11-16,Masculino,"F""",2002-10-02,7350 days,20.1,2022,2002.0,11,dif sexo
2022-10-14,Masculino,"NO DECLARA""",1989-10-06,12061 days,33.0,2022,1989.0,10,dif sexo
2022-05-03,Masculino,"F""",2002-03-12,7357 days,20.1,2022,2002.0,5,dif sexo
2022-11-10,Masculino,"F""",2002-07-12,7426 days,20.3,2022,2002.0,11,dif sexo
2022-03-02,Masculino,"F""",1989-07-28,11905 days,32.6,2022,1989.0,3,dif sexo
2022-02-02,No declara,"NO DECLARA""",1988-09-12,12196 days,33.4,2022,1988.0,2,desconocido
2022-03-11,Masculino,"F""",2002-12-05,7036 days,19.3,2022,2002.0,3,dif sexo
2022-07-05,Masculino,"F""",2002-12-26,7131 days,19.5,2022,2002.0,7,dif sexo
2022-07-12,Masculino,"F""",2002-09-27,7228 days,19.8,2022,2002.0,7,dif sexo
2022-05-23,Masculino,"F""",2002-12-04,7110 days,19.5,2022,2002.0,5,dif sexo
2022-12-16,Masculino,"F""",2002-12-19,7302 days,20.0,2022,2002.0,12,dif sexo
2022-07-20,No declara,"NO DECLARA""",1985-01-25,13690 days,37.5,2022,1985.0,7,desconocido
2022-03-28,No declara,"NO DECLARA""",1989-05-05,12015 days,32.9,2022,1989.0,3,desconocido
2022-05-19,Masculino,"F""",2002-08-21,7211 days,19.7,2022,2002.0,5,dif sexo
2022-07-11,Masculino,"F""",2002-11-20,7173 days,19.6,2022,2002.0,7,dif sexo
2022-01-03,No declara,"NO DECLARA""",1991-05-16,11190 days,30.6,2022,1991.0,1,desconocido
2022-12-22,Masculino,"F""",2002-04-26,7545 days,20.7,2022,2002.0,12,dif sexo
2022-08-12,Masculino,"F""",2002-10-01,7255 days,19.9,2022,2002.0,8,dif sexo
2022-02-06,Masculino,"F""",2002-05-16,7206 days,19.7,2022,2002.0,2,dif sexo
2022-12-18,Masculino,"F""",2003-12-17,6941 days,19.0,2022,2003.0,12,dif sexo
2022-02-14,Masculino,"F""",2003-05-19,6846 days,18.7,2022,2003.0,2,dif sexo
2022-05-07,Masculino,"F""",2003-01-03,7064 days,19.3,2022,2003.0,5,dif sexo
2022-08-04,Masculino,"F""",2003-10-17,6866 days,18.8,2022,2003.0,8,dif sexo
2022-04-19,Masculino,"F""",2003-08-19,6818 days,18.7,2022,2003.0,4,dif sexo
2022-04-05,Masculino,"F""",1991-01-18,11400 days,31.2,2022,1991.0,4,dif sexo
2022-04-06,No declara,"NO DECLARA""",1991-03-08,11352 days,31.1,2022,1991.0,4,desconocido
2022-11-16,No declara,"NO DECLARA""",1987-09-18,12843 days,35.2,2022,1987.0,11,desconocido
2022-03-08,Masculino,"F""",2003-12-03,6670 days,18.3,2022,2003.0,3,dif sexo
2022-05-09,Masculino,"F""",2003-03-06,7004 days,19.2,2022,2003.0,5,dif sexo
2022-03-04,Masculino,"F""",2003-11-06,6693 days,18.3,2022,2003.0,3,dif sexo
2022-03-14,Masculino,"F""",2003-09-26,6744 days,18.5,2022,2003.0,3,dif sexo
2022-12-02,Masculino,"F""",2003-03-07,7210 days,19.7,2022,2003.0,12,dif sexo
2022-06-11,Masculino,"F""",1985-06-11,13514 days,37.0,2022,1985.0,6,dif sexo
2022-10-20,No declara,"F""",1997-12-04,9086 days,24.9,2022,1997.0,10,desconocido
2022-04-29,Masculino,"F""",2003-02-06,7022 days,19.2,2022,2003.0,4,dif sexo
2022-11-28,Masculino,"F""",2003-12-16,6922 days,19.0,2022,2003.0,11,dif sexo
2022-10-06,No declara,"F""",2003-10-24,6922 days,19.0,2022,2003.0,10,desconocido
2022-09-21,Masculino,"F""",2003-07-22,7001 days,19.2,2022,2003.0,9,dif sexo
2022-06-28,Masculino,"F""",2003-04-11,7018 days,19.2,2022,2003.0,6,dif sexo
2022-03-11,Masculino,"F""",2003-04-21,6899 days,18.9,2022,2003.0,3,dif sexo
2022-03-10,Masculino,"F""",2003-11-25,6680 days,18.3,2022,2003.0,3,dif sexo
2022-12-12,No declara,"NO DECLARA""",1988-10-25,12466 days,34.1,2022,1988.0,12,desconocido
2022-05-15,Masculino,"F""",2003-10-24,6778 days,18.6,2022,2003.0,5,dif sexo
2022-09-15,Masculino,"F""",2003-02-13,7154 days,19.6,2022,2003.0,9,dif sexo
2022-04-27,No declara,"NO DECLARA""",1988-09-08,12284 days,33.6,2022,1988.0,4,desconocido
2022-02-21,Masculino,"F""",2003-11-12,6676 days,18.3,2022,2003.0,2,dif sexo
2022-12-16,Masculino,"F""",2003-07-18,7091 days,19.4,2022,2003.0,12,dif sexo
2022-07-15,Masculino,"F""",2003-12-05,6797 days,18.6,2022,2003.0,7,dif sexo
2022-02-02,Masculino,"F""",2003-04-25,6858 days,18.8,2022,2003.0,2,dif sexo
2022-06-13,Masculino,"F""",2003-02-14,7059 days,19.3,2022,2003.0,6,dif sexo
2022-05-21,Masculino,"F""",2003-10-17,6791 days,18.6,2022,2003.0,5,dif sexo
2022-03-16,Masculino,"F""",2003-07-18,6816 days,18.7,2022,2003.0,3,dif sexo
2022-02-16,Masculino,"F""",2003-02-27,6929 days,19.0,2022,2003.0,2,dif sexo
2022-07-17,No declara,"F""",1989-11-23,11924 days,32.6,2022,1989.0,7,desconocido
2022-09-21,Masculino,"NO DECLARA""",1991-08-09,11366 days,31.1,2022,1991.0,9,dif sexo
2022-10-20,Masculino,"F""",2003-02-20,7182 days,19.7,2022,2003.0,10,dif sexo
2022-06-08,Masculino,"F""",2003-04-03,7006 days,19.2,2022,2003.0,6,dif sexo
2022-04-18,Masculino,"F""",2003-05-30,6898 days,18.9,2022,2003.0,4,dif sexo
2022-07-15,Masculino,"F""",1990-03-15,11810 days,32.3,2022,1990.0,7,dif sexo
2022-12-13,Masculino,"F""",2003-02-06,7250 days,19.8,2022,2003.0,12,dif sexo
2022-07-14,Masculino,"F""",2003-11-07,6824 days,18.7,2022,2003.0,7,dif sexo
2022-09-13,No declara,"NO DECLARA""",1990-05-10,11814 days,32.3,2022,1990.0,9,desconocido
2022-03-28,Masculino,"F""",2003-11-21,6702 days,18.3,2022,2003.0,3,dif sexo
2022-10-12,No declara,"NO DECLARA""",1990-01-04,11969 days,32.8,2022,1990.0,10,desconocido
2022-11-04,Masculino,"F""",2003-01-03,7245 days,19.8,2022,2003.0,11,dif sexo
2022-08-09,Masculino,"F""",2003-02-14,7116 days,19.5,2022,2003.0,8,dif sexo
2022-03-15,Masculino,"F""",2003-02-18,6965 days,19.1,2022,2003.0,3,dif sexo
2022-10-31,Masculino,"F""",2003-12-05,6905 days,18.9,2022,2003.0,10,dif sexo
2022-05-04,No declara,"DESCONOCIDO""",1984-01-27,13977 days,38.3,2022,1984.0,5,desconocido
2022-08-25,Masculino,"F""",2003-03-14,7104 days,19.4,2022,2003.0,8,dif sexo
2022-08-31,Masculino,"F""",2003-10-15,6895 days,18.9,2022,2003.0,8,dif sexo
2022-03-11,Masculino,"F""",1989-04-11,12022 days,32.9,2022,1989.0,3,dif sexo
2022-03-06,Masculino,"F""",2003-07-07,6817 days,18.7,2022,2003.0,3,dif sexo
2022-10-23,Masculino,"F""",2003-11-28,6904 days,18.9,2022,2003.0,10,dif sexo
2022-12-28,No declara,"NO DECLARA""",1987-01-09,13137 days,36.0,2022,1987.0,12,desconocido
2022-09-20,Masculino,"F""",2003-10-09,6921 days,18.9,2022,2003.0,9,dif sexo
2022-07-03,Masculino,"F""",2003-12-04,6786 days,18.6,2022,2003.0,7,dif sexo
2022-10-24,Masculino,"F""",2003-05-02,7115 days,19.5,2022,2003.0,10,dif sexo
2022-11-08,Masculino,"F""",2003-05-27,7105 days,19.5,2022,2003.0,11,dif sexo
2022-06-13,Masculino,"F""",2003-12-11,6759 days,18.5,2022,2003.0,6,dif sexo
2022-08-19,Masculino,"F""",2003-10-10,6888 days,18.9,2022,2003.0,8,dif sexo
2022-06-07,Masculino,"F""",2003-12-04,6760 days,18.5,2022,2003.0,6,dif sexo
2022-10-17,Masculino,"F""",2003-11-21,6905 days,18.9,2022,2003.0,10,dif sexo
2022-12-05,Masculino,"F""",2003-02-14,7234 days,19.8,2022,2003.0,12,dif sexo
