fecha_divorcio,fecha_matrimonio,sexo_1,sexo_2
2020-03-11",2006-05-11",M",F"
2020-01-02",2006-07-14",M",F"
2020-03-09",2006-08-03",M",F"
2020-03-09",1994-02-04",NO DECLARA",NO DECLARA"
2020-12-14",2006-03-09",M",F"
2020-12-11",1993-06-11",NO DECLARA",NO DECLARA"
2020-12-04",1993-07-02",M",NO DECLARA"
2020-08-13",2006-11-03",M",F"
2020-11-26",2006-01-27",M",F"
2020-08-07",2006-01-09",M",F"
2020-01-30",2008-05-02",M",F"
2020-02-26",2006-01-20",M",F"
2020-08-04",2008-03-14",M",F"
2020-12-21",2006-03-03",M",F"
2020-09-16",1996-08-12",M",F"
2020-11-22",1991-01-10",DESCONOCIDO",NO DECLARA"
2020-03-16",1996-11-14",M",F"
2020-01-06",2006-10-24",M",F"
2020-08-30",2006-11-29",M",F"
2020-12-14",1996-09-20",NO DECLARA",NO DECLARA"
2020-12-07",2006-02-09",M",F"
2020-06-27",1993-04-15",M",F"
2020-12-04",2006-04-26",M",F"
2020-02-20",1997-07-25",M",F"
2020-01-28",1992-11-13",NO DECLARA",NO DECLARA"
2020-01-10",2006-07-28",M",F"
2020-11-27",2008-04-25",M",F"
2020-08-13",1993-05-06",M",F"
2020-09-29",2006-08-18",M",F"
2020-12-28",1990-11-16",DESCONOCIDO",NO DECLARA"
2020-12-22",2006-04-26",M",F"
2020-12-15",2008-02-19",M",F"
2020-08-13",2006-03-15",M",F"
2020-01-10",1999-03-05",M",F"
2020-02-19",1999-11-19",M",F"
2020-08-11",1999-11-19",M",F"
2020-12-10",2008-03-19",M",F"
2020-01-08",2008-01-25",M",F"
2020-12-01",1999-10-08",M",F"
2020-11-10",1999-08-03",M",F"
2020-12-21",1999-10-18",M",F"
2020-12-03",1991-03-22",NO DECLARA",NO DECLARA"
2020-12-21",1999-11-05",M",F"
2020-02-13",2005-11-23",M",F"
2020-07-25",1999-10-21",DESCONOCIDO",F"
2020-11-02",2005-12-02",M",F"
2020-11-27",2005-03-31",M",F"
2020-09-27",1999-01-29",M",F"
2020-03-13",1988-10-21",NO DECLARA",NO DECLARA"
2020-11-20",2005-01-28",M",F"
2020-12-07",1990-10-19",NO DECLARA",F"
2020-11-05",2005-09-23",M",F"
2020-12-01",2005-12-19",M",F"
2020-10-19",1997-11-27",NO DECLARA",NO DECLARA"
2020-03-16",2005-11-10",M",F"
2020-02-10",2005-02-25",M",F"
2020-03-03",2005-09-19",M",F"
2020-12-21",1999-09-10",M",F"
2020-10-21",2005-02-24",M",F"
2020-08-19",2005-05-20",M",F"
2020-01-08",1999-03-12",M",F"
2020-11-24",1999-10-14",M",F"
2020-11-26",1999-01-22",M",F"
2020-11-04",1997-11-19",M",F"
2020-02-17",2006-12-07",M",F"
2020-12-03",2006-08-30",M",F"
2020-07-10",2006-07-19",M",F"
2020-03-05",2006-07-21",M",F"
2020-12-16",2006-04-06",M",F"
2020-12-01",2006-03-09",M",F"
2020-12-10",2006-06-23",M",F"
2020-10-02",2006-04-20",M",F"
2020-01-08",1991-12-23",NO DECLARA",NO DECLARA"
2020-02-13",1991-06-13",NO DECLARA",F"
2020-01-07",2008-11-19",M",F"
2020-12-01",2006-10-20",M",F"
2020-03-16",2006-11-24",M",F"
2020-12-06",2006-12-28",M",F"
2020-10-15",1989-10-27",M",F"
2020-10-19",1989-03-16",M",F"
2020-01-02",2006-06-30",M",F"
2020-09-04",2006-08-18",M",F"
2020-11-25",1992-04-10",NO DECLARA",F"
2020-01-07",1990-05-10",M",F"
2020-02-18",1989-01-20",NO DECLARA",NO DECLARA"
2020-10-29",2006-07-07",M",F"
2020-12-04",1992-01-30",M",F"
2020-12-01",2006-07-17",M",F"
2020-11-04",2006-02-24",M",F"
2020-11-17",1991-10-17",M",F"
2020-12-17",2006-09-06",M",F"
2020-06-11",2006-03-23",M",F"
2020-02-27",2006-07-13",M",F"
2020-12-11",2006-03-08",M",F"
2020-03-13",2006-01-06",M",F"
2020-12-03",2006-06-07",M",F"
2020-03-17",1994-12-16",NO DECLARA",F"
2020-03-09",2005-06-02",M",F"
2020-07-29",1999-02-18",M",F"
2020-12-29",2005-07-13",M",F"
2020-12-01",1995-09-14",M",NO DECLARA"
2020-10-02",1996-10-16",M",F"
2020-09-15",1993-12-17",M",F"
2020-02-13",1998-08-21",M",F"
2020-02-20",2001-11-08",M",F"
2020-12-14",1995-02-17",NO DECLARA",F"
2020-12-01",1998-01-15",M",F"
2020-12-01",1994-06-22",M",NO DECLARA"
2020-03-06",1994-03-10",NO DECLARA",F"
2020-01-07",1993-08-06",M",F"
2020-08-30",1996-09-19",M",F"
2020-02-14",1998-01-30",M",F"
2020-02-05",1994-02-22",M",NO DECLARA"
2020-12-02",1996-03-08",M",F"
2020-10-15",1995-03-31",M",NO DECLARA"
2020-12-09",1995-03-31",NO DECLARA",F"
2020-12-30",1993-12-09",M",F"
2020-03-05",1999-04-16",DESCONOCIDO",F"
2020-08-04",1994-11-02",M",F"
2020-09-04",1996-05-09",NO DECLARA",NO DECLARA"
2020-01-08",1999-04-09",M",F"
2020-10-28",2005-09-30",M",F"
2020-01-07",1999-12-10",M",F"
2020-08-13",1994-12-22",M",F"
2020-11-27",1995-03-17",M",F"
2020-03-05",1996-12-26",NO DECLARA",NO DECLARA"
2020-12-02",2005-03-17",M",F"
2020-12-21",1996-02-16",NO DECLARA",F"
2020-10-21",1993-12-03",NO DECLARA",NO DECLARA"
2020-09-04",1990-07-06",NO DECLARA",NO DECLARA"
2020-12-19",2005-11-01",M",F"
2020-11-09",2005-10-07",M",F"
2020-01-14",1995-09-15",NO DECLARA",F"
2020-03-13",1996-09-12",NO DECLARA",NO DECLARA"
2020-10-23",2005-02-24",M",F"
2020-09-25",1996-10-02",NO DECLARA",NO DECLARA"
2020-02-13",1993-12-10",NO DECLARA",F"
2020-09-01",2005-10-20",M",F"
2020-09-25",1995-05-04",NO DECLARA",NO DECLARA"
2020-09-25",1999-12-01",M",F"
2020-02-18",2005-04-15",M",F"
2020-10-30",1990-05-28",NO DECLARA",NO DECLARA"
2020-11-05",2005-04-29",M",F"
2020-01-07",2005-08-10",M",F"
2020-02-14",1995-03-29",NO DECLARA",F"
2020-12-04",1999-04-08",M",F"
2020-01-08",2005-03-02",M",F"
2020-03-04",2005-10-25",M",F"
2020-11-18",2005-07-14",M",F"
2020-02-13",1997-08-29",M",F"
2020-12-04",1990-04-20",NO DECLARA",F"
2020-03-10",1990-04-09",NO DECLARA",NO DECLARA"
2020-02-21",1996-05-07",NO DECLARA",NO DECLARA"
2020-01-10",1997-05-02",M",F"
2020-02-20",1997-06-26",M",F"
2020-02-13",1996-09-19",NO DECLARA",F"
2020-01-06",1997-12-19",NO DECLARA",NO DECLARA"
2020-01-06",2009-08-13",M",F"
2020-02-13",2009-03-05",M",F"
2020-01-06",2009-08-07",M",F"
2020-12-09",2009-10-02",M",F"
2020-02-20",2009-11-18",M",F"
2020-12-03",2009-04-22",M",F"
2020-12-16",2009-10-15",M",F"
2020-08-19",2009-10-30",M",F"
2020-02-21",2009-11-11",M",F"
2020-12-18",2009-04-24",M",F"
2020-12-30",2009-07-02",M",F"
2020-12-02",2009-10-09",M",F"
2020-12-28",2009-11-25",M",F"
2020-01-06",2009-04-29",M",F"
2020-12-04",2009-04-23",M",F"
2020-09-14",2009-12-11",M",F"
2020-11-30",2009-11-20",M",F"
2020-12-01",2009-10-07",M",F"
2020-12-11",2009-07-31",M",F"
2020-10-02",2009-09-11",M",F"
2020-12-30",2009-10-02",M",F"
2020-11-10",2009-08-21",M",F"
2020-03-09",2009-09-22",NO DECLARA",F"
2020-01-06",2009-10-01",M",F"
2020-01-08",2009-03-04",M",F"
2020-07-30",2009-09-18",M",F"
2020-08-11",2009-10-30",M",F"
2020-11-05",2009-05-07",M",F"
2020-01-29",2009-09-10",M",F"
2020-10-09",2009-09-24",M",F"
2020-02-21",2009-09-02",M",F"
2020-12-02",2009-08-25",M",F"
2020-11-21",2009-03-02",M",F"
2020-09-08",2009-09-11",M",F"
2020-03-17",2009-12-22",M",F"
2020-09-14",2009-09-24",M",F"
2020-12-19",2009-05-29",M",F"
2020-12-18",2009-09-02",M",F"
2020-12-15",2009-10-05",M",F"
2020-02-28",2009-10-09",M",F"
2020-07-26",2009-09-01",M",F"
2020-01-06",2009-06-03",M",F"
2020-01-22",2009-06-08",M",F"
2020-10-20",2009-04-16",M",F"
2020-02-28",2009-09-03",M",F"
2020-11-30",2009-03-05",M",F"
2020-07-29",2009-03-23",M",F"
2020-10-21",2009-04-16",M",F"
2020-02-10",1998-10-22",M",F"
2020-01-08",1998-01-30",M",F"
2020-12-09",2009-03-02",M",F"
2020-08-12",2005-04-28",M",F"
2020-01-10",2009-02-04",M",F"
2020-11-13",2009-04-24",M",F"
2020-12-11",1985-03-08",NO DECLARA",NO DECLARA"
2020-12-03",2009-03-12",M",F"
2020-03-09",2005-06-27",M",F"
2020-11-30",2009-01-05",M",F"
2020-12-01",2009-09-30",M",F"
2020-01-07",2009-04-03",M",F"
2020-12-04",2009-04-01",M",F"
2020-11-16",2009-01-08",M",F"
2020-12-02",2009-04-22",M",F"
2020-09-03",2009-12-04",M",F"
2020-12-14",2009-02-05",M",F"
2020-11-18",2009-01-23",M",F"
2020-12-09",2005-05-06",M",F"
2020-12-23",2009-10-16",M",F"
2020-12-10",2009-03-26",M",F"
2020-01-28",1997-12-18",M",F"
2020-09-17",2009-03-26",M",F"
2020-09-18",1997-02-14",NO DECLARA",F"
2020-12-10",2009-07-27",F",F"
2020-12-03",2009-07-27",M",F"
2020-11-24",2009-03-31",M",F"
2020-02-13",1997-09-05",M",F"
2020-08-24",2009-07-23",M",F"
2020-12-28",2009-08-10",M",F"
2020-09-30",2009-02-19",M",F"
2020-03-13",1997-01-30",M",F"
2020-11-24",1997-01-31",M",NO DECLARA"
2020-11-20",2001-08-29",M",F"
2020-01-17",2009-08-12",M",F"
2020-12-02",2009-03-13",M",F"
2020-02-13",1997-03-20",M",F"
2020-10-15",1998-10-09",M",F"
2020-01-06",2009-03-03",M",F"
2020-11-30",2009-02-20",M",F"
2020-12-09",1997-07-11",M",F"
2020-11-27",2005-02-24",M",F"
2020-02-26",2009-07-10",M",F"
2020-02-26",2009-03-12",M",F"
2020-08-06",2009-02-11",M",F"
2020-12-23",1997-10-24",M",NO DECLARA"
2020-12-02",2009-03-25",M",F"
2020-03-03",2009-03-27",M",F"
2020-02-19",2009-02-13",M",F"
2020-10-23",2012-11-01",M",F"
2020-12-03",2012-11-01",M",F"
2020-12-02",2012-02-24",M",F"
2020-12-09",2012-11-27",M",F"
2020-09-01",2012-03-22",M",F"
2020-01-07",2012-03-23",M",F"
2020-12-28",2012-07-05",M",F"
2020-09-08",2012-07-23",M",F"
2020-03-16",2012-04-19",M",F"
2020-07-28",2012-05-04",M",F"
2020-12-15",2012-02-22",M",F"
2020-11-25",2012-02-14",M",F"
2020-12-01",2012-06-15",M",F"
2020-12-01",2012-06-15",M",F"
2020-02-17",2012-08-08",M",F"
2020-10-27",2012-01-05",M",F"
2020-08-27",2012-01-11",F",F"
2020-12-01",2012-03-02",M",M"
2020-11-06",2012-11-29",M",F"
2020-08-14",2012-11-16",M",F"
2020-11-30",2012-11-09",M",F"
2020-03-03",2012-11-14",M",F"
2020-03-05",2012-03-16",M",F"
2020-08-07",2012-11-09",M",F"
2020-01-08",2012-11-07",M",F"
2020-09-24",2012-05-21",M",F"
2020-09-04",2012-02-03",M",F"
2020-08-10",2012-08-03",M",DESCONOCIDO"
2020-12-03",2012-11-19",M",F"
2020-11-25",2012-11-15",M",F"
2020-10-16",2012-08-03",M",F"
2020-02-26",2012-12-17",M",F"
2020-10-12",2012-11-02",M",F"
2020-02-14",2012-11-23",M",F"
2020-02-10",2012-11-15",M",F"
2020-12-03",2012-11-21",M",F"
2020-01-10",2012-03-14",M",F"
2020-11-30",2012-11-30",M",F"
2020-08-30",2012-03-08",M",F"
2020-01-09",2012-12-07",M",F"
2020-11-30",2012-04-24",M",F"
2020-01-06",2012-02-14",M",F"
2020-03-03",2012-11-07",M",F"
2020-01-06",2012-11-16",M",F"
2020-01-02",2012-02-09",M",F"
2020-12-03",2012-10-18",M",F"
2020-02-19",2012-01-06",M",F"
2020-12-19",2012-02-14",M",F"
2020-12-22",2012-02-17",M",F"
2020-09-02",2012-06-05",M",F"
2020-11-12",2012-07-06",M",F"
2020-01-07",2012-12-06",M",F"
2020-01-08",2012-11-02",M",F"
2020-11-10",2012-11-29",M",F"
2020-12-02",2012-12-06",M",F"
2020-01-08",2012-12-07",M",F"
2020-11-26",2012-02-23",M",F"
2020-10-08",2012-02-29",M",F"
2020-12-04",2012-02-28",M",F"
2020-03-16",2012-07-06",M",F"
2020-08-14",2012-12-27",M",F"
2020-02-17",2009-11-06",M",F"
2020-12-01",2009-12-07",M",F"
2020-10-05",2012-05-31",M",F"
2020-11-05",2012-07-20",M",F"
2020-01-14",2012-12-07",M",F"
2020-08-14",2009-10-15",M",DESCONOCIDO"
2020-12-02",2012-04-26",M",F"
2020-11-09",2011-09-02",M",F"
2020-03-17",2011-08-15",M",F"
2020-01-08",2011-08-30",M",F"
2020-12-15",2009-11-12",M",F"
2020-02-14",2012-09-20",M",F"
2020-12-11",2012-09-05",M",F"
2020-08-13",2012-09-06",M",F"
2020-10-15",2012-09-12",M",F"
2020-03-12",2009-12-11",M",F"
2020-12-09",2012-04-13",M",F"
2020-10-11",2012-11-07",M",F"
2020-01-16",2009-12-11",M",F"
2020-12-02",2009-11-27",M",F"
2020-08-18",2009-12-04",M",F"
2020-08-26",2012-09-21",M",F"
2020-11-20",2012-09-28",M",F"
2020-12-02",2012-09-28",M",F"
2020-12-30",2012-04-20",M",F"
2020-11-09",2012-12-14",M",F"
2020-11-13",2012-09-27",M",F"
2020-11-30",2012-06-01",M",F"
2020-11-10",2012-03-02",M",F"
2020-09-30",2012-03-16",M",F"
2020-12-10",2012-11-29",M",F"
2020-12-11",2009-12-04",M",F"
2020-10-05",2009-12-17",M",F"
2020-09-01",2009-12-11",M",F"
2020-12-07",2012-10-04",M",F"
2020-11-27",2009-06-12",M",F"
2020-08-28",2009-10-22",M",F"
2020-12-09",2012-11-15",M",F"
2020-12-09",2012-10-11",M",F"
2020-12-01",2009-11-27",M",F"
2020-02-04",2009-11-26",M",F"
2020-12-18",2012-10-03",M",F"
2020-09-07",2012-10-12",M",F"
2020-01-02",2012-10-12",M",F"
2020-12-18",2009-11-27",M",F"
2020-12-21",2009-11-02",M",F"
2020-10-06",2012-04-19",M",F"
2020-12-01",2012-04-13",M",F"
2020-02-27",2012-10-12",M",F"
2020-07-25",2009-10-22",M",F"
2020-12-16",2012-10-17",M",F"
2020-11-30",2009-10-29",M",F"
2020-02-19",2009-07-16",M",F"
2020-11-27",2012-10-19",M",F"
2020-11-06",2012-10-18",M",F"
2020-12-02",2009-12-10",M",F"
2020-11-09",2009-12-23",DESCONOCIDO",F"
2020-12-11",2009-12-22",M",F"
2020-01-16",2009-12-18",M",F"
2020-11-26",2012-06-01",M",F"
2020-12-09",2012-10-11",DESCONOCIDO",F"
2020-11-13",2009-11-09",M",F"
2020-12-16",2009-12-22",M",F"
2020-11-27",2011-10-14",M",F"
2020-12-30",2011-01-21",M",F"
2020-12-11",2011-01-26",F",F"
2020-12-28",2011-03-16",M",F"
2020-01-08",2011-08-12",M",DESCONOCIDO"
2020-11-26",2011-11-11",M",F"
2020-11-18",2011-06-24",M",F"
2020-12-16",2011-09-21",M",F"
2020-11-30",2011-09-06",M",F"
2020-12-01",2011-07-15",M",F"
2020-11-18",2011-03-16",M",F"
2020-09-01",2011-04-12",M",F"
2020-03-09",2011-11-09",M",F"
2020-11-24",2011-11-10",M",F"
2020-11-13",2011-03-18",M",F"
2020-10-30",2011-11-11",M",F"
2020-12-14",2011-10-12",M",F"
2020-01-08",2011-01-14",M",F"
2020-12-06",2011-09-09",M",NO DECLARA"
2020-11-06",2011-06-24",M",F"
2020-01-22",2011-04-08",M",NO DECLARA"
2020-11-17",2011-03-18",M",F"
2020-09-04",2011-01-07",M",F"
2020-11-03",2011-08-19",M",DESCONOCIDO"
2020-02-26",2011-05-27",M",F"
2020-11-18",2011-01-28",M",NO DECLARA"
2020-09-03",2011-10-31",M",F"
2020-09-04",2011-09-21",M",F"
2020-10-04",2011-04-01",M",F"
2020-02-13",2011-12-14",M",F"
2020-12-17",2011-12-16",M",F"
2020-01-08",2011-03-31",M",F"
2020-11-27",2011-12-05",M",F"
2020-01-08",2011-02-17",M",F"
2020-12-03",2011-01-27",M",F"
2020-11-30",2011-12-15",M",F"
2020-01-02",2011-12-15",M",F"
2020-01-07",2011-02-18",M",F"
2020-09-27",2011-11-18",M",F"
2020-02-19",2011-11-04",M",F"
2020-11-30",2011-02-14",M",F"
2020-11-27",2011-02-25",M",F"
2020-12-15",2011-04-20",M",F"
2020-03-11",2011-02-18",M",M"
2020-10-21",2011-02-25",M",F"
2020-10-16",2011-11-11",M",F"
2020-11-12",2011-01-07",M",F"
2020-12-04",2011-12-07",M",F"
2020-12-04",2011-03-03",M",F"
2020-12-16",2011-03-04",M",F"
2020-12-16",2011-03-09",M",F"
2020-12-16",2012-08-21",M",F"
2020-11-26",2012-01-20",NO DECLARA",F"
2020-01-08",2012-01-18",M",F"
2020-12-23",2011-05-03",M",F"
2020-10-06",2011-04-20",M",F"
2020-11-18",2011-08-19",M",F"
2020-02-17",2011-06-15",M",F"
2020-07-14",2012-06-29",M",F"
2020-01-10",2011-05-12",M",F"
2020-07-26",2012-06-22",M",F"
2020-08-11",2011-04-07",M",F"
2020-02-27",2012-08-22",M",F"
2020-10-08",2011-08-26",M",F"
2020-03-11",2011-11-23",M",F"
2020-12-24",2012-01-03",M",F"
2020-02-28",2011-08-12",M",F"
2020-09-24",2011-01-28",F",M"
2020-11-10",2011-06-10",M",F"
2020-12-18",2012-05-24",M",F"
2020-11-09",2012-05-23",M",F"
2020-02-10",2012-05-28",M",F"
2020-11-24",2012-01-13",M",F"
2020-11-16",2012-01-13",M",F"
2020-10-19",2011-07-01",M",F"
2020-12-30",2011-07-01",M",F"
2020-11-11",2012-12-19",M",F"
2020-12-16",2011-06-15",M",M"
2020-11-13",2011-07-29",M",F"
2020-12-21",2011-07-29",F",M"
2020-01-15",2011-05-16",M",F"
2020-09-10",2011-01-28",F",M"
2020-03-02",2011-03-23",M",F"
2020-08-24",2012-06-29",M",F"
2020-07-30",2011-10-24",M",F"
2020-03-02",2011-09-15",M",F"
2020-11-05",2012-12-06",M",F"
2020-01-16",2011-12-07",M",F"
2020-01-15",2011-12-07",M",F"
2020-10-15",2011-10-07",M",F"
2020-10-13",2011-10-07",M",F"
2020-09-07",2012-12-21",F",M"
2020-01-08",2011-03-04",M",F"
2020-12-03",2012-01-26",M",F"
2020-01-09",2012-04-11",M",F"
2020-11-04",2011-12-07",M",F"
2020-10-19",2011-04-08",M",F"
2020-01-02",2012-07-02",M",F"
2020-02-21",2012-08-14",M",F"
2020-12-01",2011-02-10",M",F"
2020-11-09",2012-05-08",M",F"
2020-11-02",2012-08-17",M",F"
2020-11-30",2011-07-01",M",M"
2020-11-05",2011-08-17",M",F"
2020-08-28",2010-11-15",F",M"
2020-09-04",2010-11-02",M",F"
2020-02-10",2010-09-09",M",F"
2020-11-16",2010-10-19",M",F"
2020-09-23",2010-05-11",M",F"
2020-02-27",2010-11-18",M",F"
2020-11-27",2010-07-12",M",F"
2020-10-14",2010-12-14",M",F"
2020-05-19",2010-02-19",M",F"
2020-12-18",2010-11-11",M",F"
2020-01-09",2010-02-17",M",F"
2020-10-22",2010-07-08",M",F"
2020-12-11",2010-11-03",M",F"
2020-02-14",2010-09-30",M",F"
2020-11-30",2010-10-13",M",F"
2020-12-02",2010-12-16",M",F"
2020-12-09",2010-01-29",M",F"
2020-02-20",2010-06-09",M",F"
2020-12-16",2010-09-21",M",F"
2020-07-29",2010-07-16",M",F"
2020-11-19",2010-01-08",M",F"
2020-02-21",2010-11-19",M",F"
2020-12-01",2010-07-30",M",F"
2020-08-12",2010-09-22",M",F"
2020-12-09",2010-09-23",M",F"
2020-12-28",2010-01-15",M",F"
2020-02-17",2010-08-05",M",F"
2020-12-18",2010-09-16",M",F"
2020-11-03",2010-10-05",M",F"
2020-08-03",2010-12-02",M",F"
2020-12-02",2010-01-15",M",F"
2020-03-17",2010-10-20",M",F"
2020-02-26",2010-09-30",M",F"
2020-01-08",2010-01-28",M",F"
2020-10-09",2010-09-27",M",F"
2020-08-13",2010-10-07",M",F"
2020-01-07",2010-10-19",M",F"
2020-08-24",2010-10-01",M",F"
2020-11-19",2010-08-13",M",F"
2020-11-12",2010-08-04",M",F"
2020-12-23",2010-08-19",M",F"
2020-09-14",2010-11-18",M",F"
2020-12-29",2010-11-25",M",F"
2020-12-22",2010-10-08",M",F"
2020-01-28",2010-10-14",M",F"
2020-11-12",2010-10-28",M",F"
2020-01-07",2010-07-07",M",F"
2020-07-29",2010-10-08",M",M"
2020-09-15",2010-08-13",M",F"
2020-03-05",2010-09-02",M",F"
2020-01-31",2010-10-29",M",F"
2020-09-22",2011-09-22",M",F"
2020-02-13",2011-09-26",M",F"
2020-12-30",2011-10-26",M",F"
2020-02-19",2010-04-09",M",F"
2020-11-30",2010-04-14",M",F"
2020-03-10",2010-06-24",M",F"
2020-12-02",2011-10-03",M",F"
2020-11-20",2010-04-15",M",F"
2020-02-26",2010-11-23",M",F"
2020-09-07",2011-10-07",NO DECLARA",F"
2020-09-17",2011-10-19",M",F"
2020-09-21",2012-11-01",M",F"
2020-01-07",2010-03-01",M",F"
2020-02-27",2010-08-27",M",F"
2020-12-02",2010-10-07",M",F"
2020-11-27",2011-09-23",M",F"
2020-02-06",2010-12-29",M",F"
2020-09-08",2010-04-06",M",F"
2020-01-20",2010-05-10",M",F"
2020-12-21",2010-05-20",M",F"
2020-12-09",2010-10-22",M",F"
2020-11-26",2010-01-22",M",F"
2020-12-10",2010-05-12",M",F"
2020-12-03",2011-03-22",M",F"
2020-11-10",2011-03-18",M",M"
2020-11-02",2010-12-10",M",F"
2020-03-12",2010-04-27",M",F"
2020-01-10",2011-11-02",M",F"
2020-01-07",2010-03-18",M",F"
2020-09-16",2010-04-26",M",F"
2020-12-11",2010-03-09",M",F"
2020-12-09",2010-03-19",M",F"
2020-09-09",2010-04-23",M",F"
2020-08-03",2010-04-26",M",F"
2020-11-25",2010-03-17",M",F"
2020-11-27",2010-03-19",M",F"
2020-01-08",2011-11-25",M",F"
2020-09-16",2010-04-22",M",F"
2020-01-02",2011-10-14",M",F"
2020-11-22",2011-11-24",F",F"
2020-11-02",2010-04-08",M",F"
2020-03-09",2011-11-18",M",F"
2020-12-21",2011-09-21",M",F"
2020-11-20",2011-12-16",M",F"
2020-10-19",2011-12-16",M",F"
2020-08-31",2011-09-28",M",F"
2020-11-27",2011-09-16",M",F"
2020-12-09",2011-12-26",M",DESCONOCIDO"
2020-10-20",2010-04-08",M",F"
2020-09-01",2010-04-09",M",F"
2020-11-24",2010-06-22",M",F"
2020-09-14",2010-01-14",M",F"
2020-12-29",2010-01-28",M",F"
2020-11-16",2010-12-27",M",F"
2020-02-17",2010-11-26",M",F"
2020-11-05",2010-05-31",M",F"
2020-02-14",2010-12-27",M",F"
2020-12-15",2010-09-16",M",F"
2020-08-24",2010-11-18",M",F"
2020-01-07",2010-10-28",M",F"
2020-11-03",2010-11-09",M",F"
2020-11-05",2010-08-06",M",F"
2020-03-10",2010-02-19",M",F"
2020-10-26",2010-03-11",M",F"
2020-11-26",2010-04-23",M",F"
2020-12-03",2010-09-02",M",F"
2020-08-28",2010-11-12",M",F"
2020-08-05",2010-02-24",M",F"
2020-10-26",2010-11-12",M",F"
2020-01-06",2010-11-24",M",F"
2020-08-18",2010-02-12",M",F"
2020-03-10",2010-07-29",M",F"
2020-02-18",2011-06-03",M",F"
2020-12-10",2010-02-26",M",F"
2020-09-17",2010-05-20",M",F"
2020-12-16",2010-04-16",M",F"
2020-11-10",2010-11-15",M",F"
2020-08-10",2010-12-14",M",F"
2020-09-18",2010-02-26",M",F"
2020-11-27",2010-12-16",M",F"
2020-12-09",2010-02-26",M",F"
2020-08-14",2010-02-26",M",F"
2020-12-21",2010-04-19",M",F"
2020-11-20",2016-01-29",F",M"
2020-12-11",2016-02-05",M",F"
2020-08-24",2016-02-05",M",F"
2020-09-01",2016-02-25",M",F"
2020-11-17",2016-03-01",M",F"
2020-11-02",2016-03-03",F",M"
2020-02-10",2016-03-02",M",F"
2020-02-27",2016-03-04",M",F"
2020-12-22",2016-03-08",M",F"
2020-08-06",2016-03-08",M",F"
2020-03-16",2016-03-09",M",F"
2020-11-13",2016-03-10",F",M"
2020-01-08",2016-03-10",M",F"
2020-12-29",2016-03-11",M",F"
2020-08-03",2016-03-14",M",F"
2020-12-01",2016-03-16",M",F"
2020-11-17",2016-03-16",F",M"
2020-01-07",2016-03-18",M",F"
2020-11-02",2016-03-17",M",F"
2020-11-05",2016-03-31",M",F"
2020-12-10",2016-03-30",M",F"
2020-11-25",2016-04-01",M",F"
2020-12-19",2016-04-05",M",F"
2020-02-14",2016-04-06",M",F"
2020-01-02",2016-04-08",F",M"
2020-10-28",2016-04-08",M",F"
2020-10-28",2016-04-08",M",F"
2020-03-16",2016-04-12",M",F"
2020-12-21",2016-04-13",M",F"
2020-01-31",2016-04-12",M",F"
2020-08-12",2016-04-13",F",F"
2020-03-09",2016-04-15",F",M"
2020-03-10",2016-04-15",M",F"
2020-02-07",2016-04-15",M",F"
2020-02-04",2016-04-15",M",F"
2020-01-17",2016-04-21",M",F"
2020-09-15",2016-04-19",M",F"
2020-11-18",2016-04-26",F",M"
2020-12-01",2016-04-29",M",F"
2020-02-17",2016-05-02",M",F"
2020-09-08",2016-05-06",M",F"
2020-12-28",2016-05-04",M",F"
2020-12-01",2016-05-06",M",F"
2020-08-11",2016-05-13",M",F"
2020-12-09",2016-05-20",M",F"
2020-12-29",2016-05-20",M",F"
2020-08-07",2016-05-24",M",F"
2020-12-02",2016-06-03",M",F"
2020-03-13",2016-06-23",M",F"
2020-11-09",2016-06-22",M",F"
2020-11-13",2016-07-07",M",F"
2020-09-17",2016-07-20",M",F"
2020-11-19",2016-07-21",M",F"
2020-11-07",2016-07-22",M",F"
2020-11-18",2016-08-12",M",F"
2020-12-28",2016-08-19",M",F"
2020-11-04",2016-08-19",M",F"
2020-12-21",2016-08-25",M",F"
2020-11-19",2016-08-29",M",F"
2020-03-04",2016-09-07",M",F"
2020-03-17",2016-09-09",M",F"
2020-02-18",2016-09-09",M",F"
2020-12-23",2016-09-12",M",F"
2020-11-26",2016-09-16",M",F"
2020-09-07",2016-09-20",M",F"
2020-01-08",2016-09-21",M",F"
2020-11-19",2016-09-22",F",M"
2020-02-14",2016-09-30",M",F"
2020-08-13",2016-10-07",M",F"
2020-11-26",2016-10-07",F",M"
2020-11-30",2016-10-13",F",M"
2020-12-01",2016-10-13",M",F"
2020-10-10",2016-10-14",M",F"
2020-10-14",2016-10-19",M",F"
2020-12-11",2016-10-18",F",M"
2020-10-16",2016-10-27",M",F"
2020-09-04",2016-10-27",M",F"
2020-12-30",2016-10-28",M",F"
2020-12-02",2016-10-28",M",F"
2020-03-10",1970-08-05",DESCONOCIDO",DESCONOCIDO"
2020-12-01",2016-11-02",M",F"
2020-08-24",2016-11-03",M",F"
2020-11-24",2016-11-04",M",F"
2020-07-07",2016-11-07",M",F"
2020-11-12",2016-11-09",M",F"
2020-11-06",2016-11-10",F",M"
2020-12-29",2016-11-10",F",M"
2020-05-22",2016-11-14",M",F"
2020-03-03",2016-11-15",M",F"
2020-03-03",2016-11-15",M",F"
2020-02-26",2016-11-15",M",F"
